i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
13,394.9993326892937,0.2830183897940962,11.729539932577543,72.42126129953374,0.0713418329978594,10,mac,phase-28,without
14,378.78252964338554,0.2713989942512912,11.24798053952574,69.44798708452487,0.0684128749999217,10,mac,phase-28,without
15,384.479575923064,0.2754809476401223,11.417154829973958,70.49251360168908,0.0694418330022017,10,mac,phase-28,without
16,390.4696084584311,0.2797728266957949,11.595029373059054,71.59075776449062,0.0705237079964717,10,mac,phase-28,without
17,403.0395662041652,0.288779244951635,11.96829537410665,73.89540012484615,0.0727939999997033,10,mac,phase-28,without
18,393.9042149535417,0.2822337341439276,11.697020315076117,72.22047663705172,0.0711440410013892,10,mac,phase-28,without
19,387.7349368229936,0.2778134249985624,11.513823058273752,71.0893686412988,0.0700297920047887,10,mac,phase-28,without
20,398.0775187183235,0.2852239207439624,11.820946937499777,72.98563216370505,0.0718977919968892,10,mac,phase-28,without
21,391.24936055017025,0.2803315217698855,11.61818418001859,71.73372162622738,0.0706645410027704,10,mac,phase-28,without
22,389.6303367203219,0.2791714855889576,11.57010712496458,71.43688125681884,0.0703721249956288,10,mac,phase-28,without
23,388.1340397821256,0.2780993836509139,11.525674455754546,71.16254228311722,0.0701018750041839,10,mac,phase-28,without
24,386.7157163168241,0.2770831499762293,11.483557215681506,70.90249937725069,0.0698457079997751,10,mac,phase-28,without
25,393.89914332670446,0.2822301003057352,11.696869712671026,72.21954677823425,0.0711431250019813,10,mac,phase-28,without
26,388.7795265014115,0.2785618771206674,11.54484224066766,71.28088922321079,0.0702184580004541,10,mac,phase-28,without
27,378.82221127416574,0.2714274262771667,11.249158889042578,69.455262524035,0.0684200420000706,10,mac,phase-28,without
28,392.96851579515817,0.281563302456526,11.6692346462538,72.0489206174866,0.0709750419991905,10,mac,phase-28,without
29,375.2639478299834,0.2688779181967877,11.143495943044648,68.80287173413357,0.067777374999423,10,mac,phase-28,without
0,2319.6517057789556,3.3029404967567295,87.47684676461894,525.848557643445,0.5111504169981345,10,mac,phase-28,with
1,2314.9243261951497,3.2962092045407503,87.29857161304317,524.7768942858021,0.5101087080038269,10,mac,phase-28,with
2,2243.7729720655752,3.1948971461967437,84.6153687482416,508.6473879249105,0.4944300420029321,10,mac,phase-28,with
3,2254.4893140159697,3.210156092062139,85.01949485059417,511.0767064919135,0.4967914580047363,10,mac,phase-28,with
4,2263.353929629599,3.222778374030373,85.35379013282504,513.0862518572274,0.4987448340034461,10,mac,phase-28,with
5,2281.1763688707247,3.248155656392999,86.02589568323314,517.126472182238,0.5026721249960246,10,mac,phase-28,with
6,2232.2522473507156,3.1784928437241375,84.18090840749804,506.0357215013594,0.491891375000705,10,mac,phase-28,with
7,2263.23101968358,3.2226033631711357,85.34915505140874,513.0583890458953,0.498717749993375,10,mac,phase-28,with
8,2302.994609764187,3.2792225408030493,86.84868770436117,522.0725123466133,0.5074799170033657,10,mac,phase-28,with
9,2303.3179493746047,3.279682942461968,86.86088122870923,522.1458111385584,0.5075511670002015,10,mac,phase-28,with
10,2249.199214530751,3.2026235457845784,84.81999885691322,509.8774785314561,0.4956257500016363,10,mac,phase-28,with
11,2241.124418905544,3.1911258845593675,84.51548863333005,508.0469797448486,0.4938464160004514,10,mac,phase-28,with
12,2234.8798072469126,3.182234213157825,84.2799968412624,506.63137065769376,0.4924703750002663,10,mac,phase-28,with
