i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
17,364.24294838058665,0.0,0.0,75.21358732906856,0.1080960830004187,500,mac,phase-21,without
18,368.872529440838,0.0,0.0,76.16956300662206,0.109469999999419,500,mac,phase-21,without
19,371.3581850954161,0.0,0.0,76.68283328262,0.1102076660026796,500,mac,phase-21,without
20,357.45863551761073,0.0,0.0,73.81267480555692,0.1060827080000308,500,mac,phase-21,without
21,361.21646839471185,0.0,0.0,74.58864066166066,0.1071979170010308,500,mac,phase-21,without
22,365.8029418804323,0.0,0.0,75.53571493059131,0.1085590410002623,500,mac,phase-21,without
23,363.99401755379665,0.0,0.0,75.1621848775924,0.1080222080017847,500,mac,phase-21,without
24,367.7948097252371,0.0,0.0,75.94702152351032,0.109150165997562,500,mac,phase-21,without
25,362.63591832244185,0.0,0.0,74.88174701162083,0.1076191659994947,500,mac,phase-21,without
26,366.9264345364295,0.0,0.0,75.76770820148677,0.1088924590003443,500,mac,phase-21,without
27,371.6140000532096,0.0,0.0,76.73565725835823,0.1102835839992621,500,mac,phase-21,without
28,365.9034711798288,0.0,0.0,75.55647351843196,0.1085888749985315,500,mac,phase-21,without
29,368.29253324875754,0.0,0.0,76.04979790358432,0.1092978750020847,500,mac,phase-21,without
0,363.8555760220334,0.0,0.0,75.37472069721154,0.1118581669979903,500,mac,phase-28,without
1,356.073044172833,0.0,0.0,73.76252563107049,0.1094656249988474,500,mac,phase-28,without
2,354.0995230742944,0.0,0.0,73.353699680899,0.1088589159990078,500,mac,phase-28,without
3,352.099036026975,0.0,0.0,72.93928758338875,0.1082439170022553,500,mac,phase-28,without
4,352.917119453682,0.0,0.0,73.10875814769673,0.1084954159996414,500,mac,phase-28,without
5,351.11031239276986,0.0,0.0,72.7344679442624,0.1079399590016692,500,mac,phase-28,without
6,352.16463583615,0.0,0.0,72.9528769513144,0.1082640839995292,500,mac,phase-28,without
7,337.48447844835925,0.0,0.0,69.91180011804681,0.1037510419992031,500,mac,phase-28,without
8,405.16068508681326,0.0,0.0,83.93130540910039,0.1245563750017026,500,mac,phase-28,without
9,355.01452131885316,0.0,0.0,73.54324669258992,0.1091402089987241,500,mac,phase-28,without
10,352.03099657689336,0.0,0.0,72.92519283018375,0.1082229999992705,500,mac,phase-28,without
11,352.0968663843558,0.0,0.0,72.938838129767,0.1082432500006689,500,mac,phase-28,without
12,352.44085313693654,0.0,0.0,73.01009691239383,0.1083490000019082,500,mac,phase-28,without
13,355.6850108610215,0.0,0.0,73.68214235697376,0.1093463340002927,500,mac,phase-28,without
14,333.25363011232423,0.0,0.0,69.0353561862886,0.1024503750013536,500,mac,phase-28,without
15,352.36373178750216,0.0,0.0,72.99412079286597,0.1083252909993461,500,mac,phase-28,without
16,352.425535562288,0.0,0.0,73.00692379100454,0.1083442910021403,500,mac,phase-28,without
17,351.4065898823191,0.0,0.0,72.7958434858105,0.1080310420002206,500,mac,phase-28,without
18,352.9674049543168,0.0,0.0,73.1191750708257,0.1085108750012295,500,mac,phase-28,without
19,352.3824388133895,0.0,0.0,72.99799605806528,0.1083310419999179,500,mac,phase-28,without
20,359.6312333359141,0.0,0.0,74.49962444727453,0.1105594999971799,500,mac,phase-28,without
